ID,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
0,0.9489557075658807,1.1013669636658674,1.774657916019717,2.3628880805514982,1.485410724021126,0.8426496228627506,2.561318270594989,1.969204057536267,2.033069852587821,3.1499729641603462,1.4746368400098135,1.5331964379184404,1.1326170653917242,2.327473220816201,1.5856638915484138,2.6546497337915858,2.481417577566983,1.3987694949978857,0.6236680006003558,0.9236871459608343,1
1,0.0,0.0,0.2218322395024646,0.0,0.0,0.0,0.0,0.24615050719203338,0.0,0.0,0.0,0.0,0.22652341307834484,0.0,0.0,0.20420382567627582,0.0,0.23312824916631428,0.0,0.23092178649020859,1
2,5.456495318503814,2.6432807127980817,1.9964901555221815,6.852375433599344,3.5278504695501742,5.687884954323566,5.122636541189978,4.184558622264568,6.551002858338534,8.465552341180931,3.58126089716669,4.818617376315098,5.663085326958621,4.020181017773438,1.5856638915484138,7.1471338986696535,6.993085900416043,3.2637954883284,9.978688009605692,7.620418954176883,1
3,0.7117167806744105,0.8810935709326939,1.109161197512323,0.23628880805514982,0.742705362010563,0.631987217147063,1.0672159460812454,0.9846020287681335,0.9035866011501427,0.7874932410400866,1.263974434294126,0.2190280625597772,0.9060936523133793,1.2695308477179277,0.6795702392350345,0.6126114770288275,0.451166832284906,0.9325129966652571,1.2473360012007115,0.6927653594706258,1
4,0.23723892689147016,0.22027339273317348,0.4436644790049292,1.4177328483308989,0.9283817025132037,1.0533120285784383,1.7075455137299926,0.49230101438406676,1.1294832514376782,0.7874932410400866,2.317286462872564,1.3141683753586633,1.1326170653917242,0.6347654238589638,1.5856638915484138,0.40840765135255164,1.353500496854718,1.1656412458315715,1.6631146682676154,0.23092178649020859,1
5,0.0,0.0,0.0,0.23628880805514982,0.0,0.0,0.0,0.24615050719203338,0.22589665028753567,0.0,0.0,0.0,0.0,0.0,0.0,0.20420382567627582,0.0,0.0,0.0,0.0,1
6,0.0,0.0,0.0,0.0,0.0,0.21066240571568765,0.21344318921624908,0.0,0.0,0.0,0.4213248114313753,0.0,0.0,0.0,0.22652341307834484,0.0,0.0,0.0,0.0,0.0,1
7,0.0,0.0,0.0,0.0,0.18567634050264076,0.0,0.0,0.49230101438406676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451166832284906,0.0,0.0,0.9236871459608343,1
8,0.0,0.0,0.0,0.0,0.18567634050264076,0.0,0.0,0.0,0.0,0.0,0.0,0.2190280625597772,0.4530468261566897,0.0,0.0,0.0,0.0,0.0,0.20788933353345193,0.0,1
9,1.423433561348821,0.6608201781995204,0.4436644790049292,1.1814440402757491,0.5570290215079223,1.0533120285784383,0.42688637843249816,0.7384515215761002,0.677689950862607,1.7718597923401949,1.0533120285784383,1.5331964379184404,1.359140478470069,0.6347654238589638,0.9060936523133793,2.6546497337915858,1.804667329139624,1.8650259933305142,0.6236680006003558,0.23092178649020859,1
10,2.3723892689147017,1.5419137491322144,1.9964901555221815,1.1814440402757491,1.8567634050264075,1.6852992457255012,2.34787508137874,1.7230535503442337,1.1294832514376782,2.165606412860238,2.317286462872564,1.9712525630379947,3.1713277830968276,5.289711865491365,2.944804370018483,2.6546497337915858,2.25583416142453,1.3987694949978857,1.6631146682676154,0.6927653594706258,1
11,0.0,0.22027339273317348,0.0,0.23628880805514982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,0.0,0.44054678546634696,0.0,0.47257761611029964,0.18567634050264076,1.0533120285784383,0.42688637843249816,0.0,0.45179330057507133,0.19687331026002164,0.8426496228627506,0.0,0.6795702392350345,0.8463538984786184,0.4530468261566897,0.20420382567627582,0.225583416142453,0.0,0.0,0.23092178649020859,1
13,0.47447785378294033,0.0,0.4436644790049292,0.0,0.3713526810052815,0.0,0.0,0.49230101438406676,0.45179330057507133,0.3937466205200433,0.0,0.2190280625597772,0.22652341307834484,0.0,0.22652341307834484,0.20420382567627582,0.676750248427359,0.46625649833262856,0.8315573341338077,0.0,1
14,0.23723892689147016,0.22027339273317348,0.6654967185073939,0.7088664241654494,1.8567634050264075,0.21066240571568765,1.7075455137299926,0.7384515215761002,0.22589665028753567,0.7874932410400866,1.4746368400098135,0.4380561251195544,1.359140478470069,0.4231769492393092,1.5856638915484138,2.8588535594678612,0.451166832284906,1.1656412458315715,1.2473360012007115,0.46184357298041717,1
15,0.0,0.6608201781995204,0.6654967185073939,0.9451552322205993,0.18567634050264076,1.0533120285784383,0.42688637843249816,0.24615050719203338,1.1294832514376782,0.9843665513001082,0.4213248114313753,0.2190280625597772,0.9060936523133793,0.6347654238589638,1.359140478470069,0.20420382567627582,0.676750248427359,0.6993847474989429,0.6236680006003558,0.9236871459608343,1
16,2.3723892689147017,1.9824605345985613,2.6619868740295756,4.253198544992697,0.742705362010563,1.4746368400098135,1.9209887029462418,1.230752535960167,1.355379901725214,1.7718597923401949,2.1066240571568766,1.3141683753586633,2.2652341307834485,1.6927077969572368,2.944804370018483,2.8588535594678612,3.3837512421367952,1.3987694949978857,1.2473360012007115,1.61645250543146,1
17,0.47447785378294033,1.3216403563990409,0.6654967185073939,0.47257761611029964,0.3713526810052815,0.631987217147063,1.7075455137299926,0.49230101438406676,0.9035866011501427,0.3937466205200433,0.21066240571568765,0.4380561251195544,1.359140478470069,1.2695308477179277,0.0,0.8168153027051033,0.902333664569812,1.1656412458315715,0.41577866706690386,0.9236871459608343,1
18,0.47447785378294033,0.0,0.0,0.0,0.742705362010563,0.0,0.42688637843249816,0.0,0.0,0.19687331026002164,0.0,0.0,0.22652341307834484,0.0,0.0,0.0,0.0,0.0,0.0,0.23092178649020859,1
19,1.1861946344573508,0.6608201781995204,1.774657916019717,1.4177328483308989,2.042439745529048,0.4213248114313753,1.4941023245137435,1.4769030431522003,2.033069852587821,1.5749864820801731,1.263974434294126,0.4380561251195544,1.359140478470069,3.173827119294819,1.359140478470069,2.6546497337915858,1.353500496854718,1.1656412458315715,3.118340003001779,0.9236871459608343,1
20,0.9489557075658807,0.8810935709326939,0.4436644790049292,0.9451552322205993,2.41379242653433,1.0533120285784383,1.4941023245137435,0.9846020287681335,1.355379901725214,1.1812398615601298,1.263974434294126,1.7522245004782175,1.359140478470069,0.8463538984786184,1.8121873046267587,1.6336306054102065,1.579083912997171,0.9325129966652571,1.4552253347341635,1.8473742919216687,1
21,3.3213449764805825,2.423007320064908,2.6619868740295756,3.3080433127720976,2.7851451075396114,2.949273680019627,6.403295676487472,1.969204057536267,2.2589665028753565,1.3781131718201514,2.527948868588252,2.190280625597772,2.0387107177051034,2.5390616954358554,1.359140478470069,2.45044590811531,3.158167825994342,1.3987694949978857,3.742008003602135,4.618435729804172,1
22,0.0,0.0,0.2218322395024646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23092178649020859,1
23,3.5585839033720523,1.3216403563990409,0.8873289580098584,1.6540216563860488,0.742705362010563,1.0533120285784383,0.42688637843249816,1.230752535960167,0.677689950862607,0.7874932410400866,1.6852992457255012,2.6283367507173265,0.9060936523133793,1.6927077969572368,0.4530468261566897,1.4294267797339306,1.353500496854718,1.3987694949978857,0.41577866706690386,2.5401396513922943,1
24,0.7117167806744105,1.9824605345985613,1.109161197512323,3.544332120827247,0.3713526810052815,1.4746368400098135,1.2806591352974945,1.230752535960167,0.45179330057507133,0.9843665513001082,1.4746368400098135,1.3141683753586633,1.8121873046267587,1.4811193223375823,0.6795702392350345,0.6126114770288275,1.127917080712265,1.1656412458315715,1.6631146682676154,0.46184357298041717,1
25,0.0,0.22027339273317348,0.0,0.0,0.0,0.0,0.21344318921624908,0.0,0.0,0.0,0.0,0.0,0.4530468261566897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,4.744778537829403,3.9649210691971226,7.320463903581333,10.160418746371443,6.498671917592427,4.42391052002944,3.4150910274599853,4.923010143840668,7.906382760063749,6.2999459283206924,10.322457880068695,4.818617376315098,4.983515087723586,7.82877356092722,7.928319457742069,5.105095641906895,4.737251738991513,12.355797205814657,6.652458673070462,9.005949673118135,1
27,4.744778537829403,2.8635541055312554,1.5528256765172523,1.4177328483308989,3.156497788544893,3.58126089716669,2.34787508137874,2.7076555791123673,2.033069852587821,1.5749864820801731,3.58126089716669,0.4380561251195544,1.359140478470069,3.173827119294819,2.491757543861793,3.267261210820413,2.030250745282077,1.6318977441642,2.2867826688679713,1.3855307189412516,1
28,6.879928879852635,4.40546785466347,5.989470466566544,4.016909736937547,3.3421741290475335,5.4772225486078785,11.3124890284612,6.646063694184901,4.743829656038249,4.331212825720476,6.319872171470629,5.694729626554207,5.663085326958621,6.770831187828947,5.436561913880276,4.288280339201792,5.1884185712764195,7.460103973322057,8.52346267487153,6.234888235235632,1
29,6.642689952961165,5.727108211062511,3.7711480715418984,4.253198544992697,4.641908512566019,6.530534577186317,3.6285342166762344,4.676859636648635,3.388449754313035,6.890565859100757,9.058483445774568,5.694729626554207,7.47527263158538,5.289711865491365,4.077421435410207,4.084076513525517,7.895419564985855,6.5275909766568,3.9498973371355866,2.309217864902086,1
30,1.1861946344573508,1.1013669636658674,0.6654967185073939,1.1814440402757491,0.5570290215079223,0.21066240571568765,1.9209887029462418,0.9846020287681335,0.677689950862607,1.3781131718201514,1.8959616514411888,2.190280625597772,1.1326170653917242,2.5390616954358554,1.8121873046267587,0.8168153027051033,0.902333664569812,0.23312824916631428,1.4552253347341635,1.154608932451043,1
31,2.3723892689147017,0.44054678546634696,0.4436644790049292,0.9451552322205993,0.5570290215079223,0.8426496228627506,1.0672159460812454,0.49230101438406676,0.45179330057507133,1.3781131718201514,0.631987217147063,0.4380561251195544,2.944804370018483,1.2695308477179277,1.359140478470069,1.6336306054102065,1.353500496854718,0.6993847474989429,2.2867826688679713,2.771061437882503,1
32,0.0,0.44054678546634696,0.4436644790049292,0.23628880805514982,0.18567634050264076,0.4213248114313753,0.21344318921624908,0.9846020287681335,0.22589665028753567,0.3937466205200433,0.8426496228627506,0.2190280625597772,0.4530468261566897,0.0,0.22652341307834484,0.20420382567627582,0.0,0.46625649833262856,0.20788933353345193,0.0,1
33,1.423433561348821,0.22027339273317348,0.8873289580098584,0.9451552322205993,0.0,0.0,0.42688637843249816,0.9846020287681335,0.22589665028753567,0.19687331026002164,0.0,0.6570841876793316,0.4530468261566897,1.6927077969572368,0.0,0.6126114770288275,0.0,0.46625649833262856,0.41577866706690386,0.0,1
34,18.504636297534674,12.775856778524062,17.524746920694703,15.358772523584738,13.183020175687494,25.70081349731389,21.984648489273656,15.507481953098102,28.011184635654423,17.915471233661968,11.58643231436282,12.4845995659073,22.42581789475614,16.715489494952713,19.25449011165931,12.048025714900273,14.21175521697454,26.1103639066272,16.839036016209608,13.393463616432099,0
35,4.033061757154993,2.423007320064908,3.992980311044363,2.1265992724963483,2.7851451075396114,4.42391052002944,4.055420595108733,5.415311158224735,4.743829656038249,3.740592894940411,2.949273680019627,2.409308688157549,1.5856638915484138,3.3854155939144737,4.303944848488552,5.3092994675831715,3.158167825994342,3.963180235827343,3.742008003602135,4.156592156823755,1
36,1.6606724882402912,0.6608201781995204,0.6654967185073939,1.1814440402757491,1.1140580430158447,1.6852992457255012,1.4941023245137435,1.4769030431522003,1.355379901725214,0.9843665513001082,0.8426496228627506,0.6570841876793316,1.8121873046267587,1.9042962715768914,1.1326170653917242,0.8168153027051033,0.902333664569812,1.6318977441642,0.6236680006003558,2.0782960784118774,1
37,2.3723892689147017,1.7621871418653878,5.323973748059151,2.8354656966617977,3.5278504695501742,1.6852992457255012,3.6285342166762344,3.199956593496434,3.1625531040254993,3.937466205200433,4.845235331460816,5.0376454388748755,1.1326170653917242,5.7128888147306744,3.1713277830968276,6.126114770288274,2.25583416142453,4.8956932324926,5.197233338336298,5.542122875765006,1
38,1.6606724882402912,1.1013669636658674,1.5528256765172523,0.9451552322205993,0.3713526810052815,3.58126089716669,1.4941023245137435,2.2153545647283006,2.2589665028753565,1.7718597923401949,1.263974434294126,0.6570841876793316,1.1326170653917242,1.6927077969572368,1.8121873046267587,1.225222954057655,1.804667329139624,1.8650259933305142,0.6236680006003558,3.463826797353129,1
39,3.7958228302635226,1.7621871418653878,2.88381911353204,1.4177328483308989,3.156497788544893,1.0533120285784383,2.34787508137874,1.969204057536267,0.9035866011501427,3.937466205200433,3.1599360857353145,0.8761122502391088,5.436561913880276,1.2695308477179277,3.6243746092535174,2.45044590811531,1.804667329139624,0.23312824916631428,4.573565337735943,2.0782960784118774,1
40,32.97621083791435,55.06834818329337,39.92980311044363,35.91589882438277,27.66577473489347,35.39128416023552,27.320728219679882,30.276512384620105,43.82395015578192,61.62134611138677,28.439424771617833,23.21697463133638,55.95128303035118,29.8339749213713,37.376363157926896,29.609554723059993,35.86776316665003,47.79129107909443,32.63862536475195,39.025781916845254,3
41,0.0,0.0,0.0,0.0,0.0,0.0,0.21344318921624908,0.0,0.0,0.19687331026002164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42,0.23723892689147016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4380561251195544,0.0,0.0,0.0,0.20420382567627582,0.0,0.0,0.0,0.0,1
43,0.23723892689147016,0.22027339273317348,0.6654967185073939,0.23628880805514982,0.0,0.4213248114313753,0.42688637843249816,0.0,0.22589665028753567,0.19687331026002164,0.631987217147063,0.0,0.4530468261566897,0.6347654238589638,0.0,0.40840765135255164,1.127917080712265,0.0,0.0,0.23092178649020859,1
44,0.23723892689147016,0.22027339273317348,0.2218322395024646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231769492393092,0.0,0.0,0.0,0.0,0.20788933353345193,0.23092178649020859,1
45,0.0,0.0,0.2218322395024646,0.0,0.0,0.21066240571568765,0.0,0.0,0.0,0.19687331026002164,0.0,0.0,0.0,0.2115884746196546,0.22652341307834484,0.40840765135255164,0.0,0.0,0.0,0.0,1
46,4.5075396109379335,1.9824605345985613,3.549315832039434,0.47257761611029964,2.2281160860316893,4.42391052002944,2.561318270594989,5.661461665416768,4.066139705175642,3.346846274420368,3.1599360857353145,3.066392875836881,1.5856638915484138,4.020181017773438,0.9060936523133793,3.8798726878492404,2.25583416142453,3.0306672391620855,2.2867826688679713,4.387513943313963,1
47,1.8979114151317613,1.1013669636658674,0.4436644790049292,0.23628880805514982,0.9283817025132037,0.4213248114313753,2.34787508137874,0.49230101438406676,0.677689950862607,0.3937466205200433,2.1066240571568766,1.5331964379184404,1.359140478470069,1.057942373098273,2.0387107177051034,0.40840765135255164,0.0,1.1656412458315715,0.8315573341338077,0.6927653594706258,1
48,19.690830931992025,20.70569891691831,26.176204261290824,19.375682260522286,20.610073795793124,25.91147590302958,18.56955746181367,23.38429818324317,24.170941580766318,11.812398615601298,29.28207439448058,20.807665943178833,19.707536937816002,28.564444073653373,18.121873046267588,25.933885860887028,20.528090868963222,24.478466162463,18.08637201741032,24.015865794981693,0
49,1.6606724882402912,0.8810935709326939,1.109161197512323,2.8354656966617977,2.7851451075396114,2.1066240571568766,2.34787508137874,3.6922576078805007,3.388449754313035,1.7718597923401949,1.8959616514411888,1.095140312798886,3.1713277830968276,1.2695308477179277,2.2652341307834485,2.6546497337915858,2.481417577566983,1.8650259933305142,2.078893335334519,2.771061437882503,1
50,4.982017464720873,4.625741247396643,3.7711480715418984,6.143509009433895,3.713526810052815,4.634572925745128,4.2688637843249815,4.923010143840668,7.454589459488677,3.346846274420368,5.055897737176504,4.818617376315098,4.303944848488552,4.654946441632402,3.6243746092535174,5.921910944611999,5.639585403561325,5.595077979991543,9.56290934253879,4.84935751629438,1
51,0.0,0.44054678546634696,0.0,0.0,0.3713526810052815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115884746196546,0.0,0.0,0.0,0.0,0.0,0.6927653594706258,1
52,2.3723892689147017,1.1013669636658674,1.774657916019717,4.4894873530478465,2.042439745529048,0.8426496228627506,1.7075455137299926,2.2153545647283006,2.4848631531628924,2.5593530333802814,1.0533120285784383,0.4380561251195544,1.8121873046267587,1.2695308477179277,2.2652341307834485,1.6336306054102065,1.804667329139624,1.1656412458315715,0.6236680006003558,2.771061437882503,1
53,0.0,0.22027339273317348,0.0,0.0,0.0,0.21066240571568765,0.8537727568649963,0.0,0.22589665028753567,0.0,0.0,0.4380561251195544,0.6795702392350345,0.2115884746196546,0.22652341307834484,0.20420382567627582,0.0,0.0,0.20788933353345193,0.0,1
54,9.015079221875867,8.590662316593766,8.651457340596119,10.632996362481741,9.469493365634678,12.850406748656946,8.324284379433713,6.399913186992868,9.93945261265157,8.268679030920909,8.426496228627506,14.455852128945295,12.68531113238731,11.425777629461349,15.856638915484139,7.35133772434593,7.218669316558496,10.723899461650456,13.512806679674375,10.853323965039804,0
55,0.0,0.8810935709326939,0.2218322395024646,0.47257761611029964,0.5570290215079223,0.631987217147063,0.21344318921624908,0.24615050719203338,0.22589665028753567,0.3937466205200433,0.21066240571568765,0.2190280625597772,0.0,0.6347654238589638,0.22652341307834484,0.40840765135255164,0.225583416142453,0.46625649833262856,0.0,0.23092178649020859,1
56,4.744778537829403,4.625741247396643,7.098631664078868,4.962064969158146,4.641908512566019,9.690470662921632,5.122636541189978,5.415311158224735,4.969726306325785,2.7562263436403027,7.794509011480443,11.389459253108415,8.607889696977104,7.1940081370682565,5.436561913880276,7.963949201374757,7.218669316558496,6.5275909766568,11.226024010806404,3.925670370333546,1
57,0.9489557075658807,0.22027339273317348,0.2218322395024646,1.1814440402757491,1.6710870645237668,1.6852992457255012,1.0672159460812454,1.4769030431522003,1.355379901725214,1.3781131718201514,1.263974434294126,1.7522245004782175,2.0387107177051034,1.057942373098273,2.718280956940138,0.6126114770288275,2.25583416142453,0.6993847474989429,2.494672002401423,1.61645250543146,1
58,12.810902052139388,17.401598025920705,31.278345769847512,17.485371796081086,18.196281369258795,13.061069154372634,24.332523570652395,17.47668601063437,19.427111924728067,19.29358440548212,15.799680428676574,17.08418887966262,20.61363059012938,18.196608817290297,21.06667741628607,9.80178363246124,22.5583416142453,30.772928889953484,19.33370801861103,19.166508278687314,0
59,1.6606724882402912,2.6432807127980817,5.102141508556686,4.016909736937547,3.3421741290475335,3.58126089716669,1.7075455137299926,0.9846020287681335,2.2589665028753565,1.3781131718201514,3.3705984914510023,2.6283367507173265,2.491757543861793,4.020181017773438,2.2652341307834485,3.8798726878492404,1.127917080712265,2.7975389899957714,2.078893335334519,1.154608932451043,1
60,0.47447785378294033,0.8810935709326939,0.6654967185073939,0.7088664241654494,0.3713526810052815,0.8426496228627506,0.42688637843249816,0.24615050719203338,1.1294832514376782,0.5906199307800649,0.4213248114313753,0.8761122502391088,0.6795702392350345,1.6927077969572368,0.22652341307834484,1.225222954057655,1.579083912997171,1.3987694949978857,0.41577866706690386,0.23092178649020859,1
61,0.0,0.0,0.0,0.0,0.18567634050264076,0.21066240571568765,0.21344318921624908,0.0,0.0,0.5906199307800649,0.8426496228627506,0.0,0.22652341307834484,0.2115884746196546,0.9060936523133793,0.0,0.225583416142453,0.0,0.41577866706690386,0.23092178649020859,1
